id,sentence,sentiment
a99c4ac8-086c-45ff-8758-b84d4fdc2c63,` Sophisticated ' viewers who refuse to admit that they do n't like it will likely call it ` challenging ' to their fellow sophisticates .,2
e95a126a-58ab-45ca-9fdc-e5ba24ef0fd7,Rice is too pedestrian a filmmaker to bring any edge or personality to The Rising Place that would set it apart from other Deep South stories .,1
54def044-5424-4b14-88ca-e9beae098192,Intriguing and stylish .,4
eb68a396-d893-41a6-82c6-937e679344de,"If The Man from Elysian Fields is doomed by its smallness , it is also elevated by it -- the kind of movie that you enjoy more because you 're one of the lucky few who sought it out .",3
fb26c06b-9a6a-4516-ab30-81bf848a28fc,"If The Full Monty was a freshman fluke , Lucky Break is ( Cattaneo ) sophomore slump .",1
667a196c-9596-4abd-9d25-f6f24daf083f,"Once the expectation of laughter has been quashed by whatever obscenity is at hand , even the funniest idea is n't funny .",0
ffc3d26e-9095-4d6f-8f3c-429983005907,Vereté has a whip-smart sense of narrative bluffs .,3
915a7bbf-3285-436d-86e6-513ccc3f99df,The weakest of the four Harry Potter books has been transformed into the stronger of the two films by the thinnest of margins .,2
47e89f92-57b1-4158-b451-03dba4c75a12,"I like all four of the lead actors a lot and they manage to squeeze a few laughs out of the material , but they 're treading water at best in this forgettable effort .",3
17b14d38-b813-44b0-9393-c29bbfb9eaf5,The basic premise is intriguing but quickly becomes distasteful and downright creepy .,1
7c0f268a-1a97-43c6-a1af-24d05e71e552,"Sometimes this modest little number clicks , and sometimes it does n't .",2
031dab05-b187-404a-a5c0-a2ef5d19a46c,Vile and tacky are the two best adjectives to describe Ghost Ship .,0
18ceecfb-9315-4dc5-a36d-d586c0fe2bf5,"( T ) his beguiling Belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why .",3
02f8557c-bc00-4eea-a7a8-2eaf59a365e0,"For casual moviegoers who stumble into Rules expecting a slice of American Pie hijinks starring the kid from Dawson 's Creek , they 'll probably run out screaming .",1
d39875e8-5d16-4510-9d82-f391b42ac705,There 's no getting around the fact that this is Revenge Of The Nerds Revisited -- again .,2
76756abc-3637-4be3-852d-cfe1d9539c2b,"Some movies can get by without being funny simply by structuring the scenes as if they were jokes : a setup , delivery and payoff .",2
b93ac0be-e5f5-42fa-9445-1d6392716341,... a well-observed and disturbing little movie,2
44a3e7bb-f9a2-44c7-92b4-e7f7a4ea95c2,"An amalgam of The Fugitive , Blade Runner , and Total Recall , only without much energy or tension .",2
b449dcd3-5488-48b2-ae15-610c5108e340,"If you can stomach the rough content , it 's worth checking out for the performances alone .",3
f505cf2f-98c2-4c31-8faa-d54a52908ee8,"The movie is well shot and very tragic , and one to ponder after the credits roll .",3
197074a7-1259-4400-81d2-1586af8e834f,It 's a stunning lyrical work of considerable force and truth .,3
9ae06008-d191-4345-afaf-b952db8de262,Those seeking a definitive account of Eisenstein 's life would do better elsewhere .,1
9853e8a7-07e0-4c5c-96e8-69540b4fedbb,"Terrific as Nadia , a Russian mail-order bride who comes to America speaking not a word of English , it 's Kidman who holds the film together with a supremely kittenish performance that gradually accumulates more layers .",3
359be80b-c205-446a-acb4-e751acc74069,The ending is a cop-out .,0
5ebd8ab2-b4ae-4433-9af3-1011a38759d1,An annoying orgy of excess and exploitation that has no point and goes nowhere .,0
097557e4-18db-4992-8241-0a250eab8f1b,A mawkish self-parody that plays like some weird Masterpiece Theater sketch with neither a point of view nor a compelling reason for being .,1
9c7fb3a1-96d2-411f-b9a2-6103f7d36592,"If it 's not entirely memorable , the movie is certainly easy to watch .",3
8256c429-731b-4297-a8c2-2885f0a86bd0,"While Parker and co-writer Catherine di Napoli are faithful to Melville 's plotline , they and a fully engaged supporting cast ... have made the old boy 's characters more quick-witted than any English Lit major would have thought possible .",4
e159a66a-337e-4ab7-a89d-2aa2b30df584,"It is as uncompromising as it is nonjudgmental , and makes clear that a prostitute can be as lonely and needy as any of the clients .",3
3195c766-83f0-4012-9847-4eb994ea8099,The film never finds its tone and several scenes run too long .,1
b6c6ac47-6152-491c-ad30-843d98204db1,Devoid of any of the qualities that made the first film so special .,0
86ad0df0-016d-45d6-8b43-fd00ab83cc37,"It lacks the compassion , good-natured humor and the level of insight that made ( Eyre 's ) first film something of a sleeper success .",1
abc1fe31-cdbe-4f0c-8bac-55fc5eeb13e7,"It 's worth seeing just on the basis of the wisdom , and at times , the startling optimism , of the children .",3
f0235ac7-fe51-4728-986f-bf7372213805,"The Mothman Prophecies , which is mostly a bore , seems to exist only for its climactic setpiece .",1
f1ffa965-c6e8-44e9-9500-d53415f7fbe8,I ca n't remember the last time I saw a movie where I wanted so badly for the protagonist to fail .,2
60e8be3b-fd70-4976-b9e6-79a31e6f4b43,It reaffirms life as it looks in the face of death .,3
3b3af90a-defd-4cf1-bd1c-c74d9f8f70c6,An average kid-empowerment fantasy with slightly above-average brains .,3
03e3d617-d545-4c1e-9696-a0bb49b354c6,"The far future may be awesome to consider , but from period detail to matters of the heart , this film is most transporting when it stays put in the past .",3
1b3ce13d-8adc-49ed-8442-7b6359e68e36,Will give many ministers and Bible-study groups hours of material to discuss .,3
b0bacff9-57a4-4a7f-a429-c785ba4f37ea,"I found it slow , drab , and bordering on melodramatic .",0
a3dd19ce-4bf5-47ae-97ed-e309a0ea7d9d,Derailed by bad writing and possibly also by some of that extensive post-production reworking to aim the film at young males in the throes of their first full flush of testosterone .,0
f0ab6587-8b2d-4a22-94e4-c8b7788e99c2,Overcomes its visual hideousness with a sharp script and strong performances .,3
89d4388c-0263-405e-89e5-579117583a7d,"The heightened symmetry of this new\/old Cinema Paradiso makes the film a fuller experience , like an old friend haunted by the exigencies of time .",2
a0918999-bddc-4841-8eda-f061013e7f8b,"... flat-out amusing , sometimes endearing and often fabulous , with a solid cast , noteworthy characters , delicious dialogue and a wide supply of effective sight gags .",3
0d081802-6583-41ba-9990-85b6d43b55f6,"Fun , flip and terribly hip bit of cinematic entertainment .",3
82733bb1-6613-44e7-a982-617454fd2ca6,There 's got to be a more graceful way of portraying the devastation of this disease .,1
26a00d9f-a2c9-414e-9fa4-8a916de0f7d0,"What ensues are much blood-splattering , mass drug-induced bowel evacuations , and none-too-funny commentary on the cultural distinctions between Americans and Brits .",0
c1b88e67-5110-4178-938d-899b590c7cf0,"If the predictability of bland comfort food appeals to you , then the film is a pleasant enough dish .",1
39091dd2-c208-4227-91a1-58fc2b433fce,"Literary purists may not be pleased , but as far as mainstream matinee-style entertainment goes , it does a bang-up job of pleasing the crowds .",4
1897a26d-a43e-44a3-8449-20245799d374,"Ultimately too repellent to fully endear itself to American art house audiences , but it is notable for its stylistic austerity and forcefulness .",1
626144e5-9c1f-4444-90f3-ac253103c2c0,"Like a skillful fisher , the director uses the last act to reel in the audience since its poignancy hooks us completely .",4
fe26bf2b-2c90-47aa-8a6c-52239ba07bed,"Leigh 's daring here is that without once denying the hardscrabble lives of people on the economic fringes of Margaret Thatcher 's ruinous legacy , he insists on the importance of those moments when people can connect and express their love for each other .",2
ae7f70b8-a032-49f5-ae1d-7945f95ef0fa,"But in its child-centered , claustrophobic context , it can be just as frightening and disturbing -- even punishing .",0
434ddbcf-ec08-4c1a-a741-a8b8a6ccb3d4,"... less a story than an inexplicable nightmare , right down to the population 's shrugging acceptance to each new horror .",1
c20a89b3-0e24-4de0-a03a-29be1ca178ec,"... certainly an entertaining ride , despite many talky , slow scenes .",3
41c346b9-d325-4703-a293-5e5e8c8bef36,"We need ( Moore 's ) noisy , cocky energy , his passion and class consciousness ; we need his shticks , we need his stones .",3
c1328187-f6df-4d68-8e37-4473e7bbd0b9,"This hastily mounted production exists only to capitalize on Hopkins ' inclination to play Hannibal Lecter again , even though Harris has no immediate inclination to provide a fourth book .",0
db4ada18-b18f-4bd5-9004-90662743ab43,"Like an episode of MTV 's Undressed , with 20 times the creativity but without any more substance ... indulgently entertaining but could have and should have been deeper .",2
a7603324-d8a3-4615-b80f-075d93590284,"Sadly , as Blood Work proves , that was a long , long time ago .",1
9ae1641e-70c1-42c0-aa5c-966c1abcdbbc,This one 's weaker than most .,0
087627e6-7e67-456c-a059-726b677c9cc3,"Although the sequel has all the outward elements of the original , the first film 's lovely flakiness is gone , replaced by the forced funniness found in the dullest kiddie flicks .",0
fff16573-c03f-41fc-b61a-20b16b5d6e26,... this movie has a glossy coat of action movie excess while remaining heartless at its core .,1
4ae8db5c-ca23-40be-96d5-d9e84637cc78,"One of the best examples of how to treat a subject , you 're not fully aware is being examined , much like a photo of yourself you did n't know was being taken .",4
e3603d94-40d2-4d03-a74b-5ac4b373a3d5,"The 3D images only enhance the film 's otherworldly quality , giving it a strange combo of you-are-there closeness with the disorienting unreality of the seemingly broken-down fourth wall of the movie screen .",4
58b322a9-11d4-45d4-afe1-1b9fc52aaf10,"From a deceptively simple premise , this deeply moving French drama develops a startling story that works both as a detailed personal portrait and as a rather frightening examination of modern times .",4
6ba8725c-f54d-4aa0-a0a8-b2663161a9cb,The movie is as padded as Allen 's jelly belly .,1
fa97caf1-ddff-49cd-bff7-382d0bb3264c,"You 'll be left with the sensation of having just witnessed a great performance and , perhaps , give in to the urge to get on your feet and shake it .",4
7998ce94-378b-4db4-a767-d3f75798b6bc,"It smacks of purely commercial motivation , with no great love for the original .",1
ff61cb6a-b16e-41c7-871a-4da863f8de25,The verdict : Two bodies and hardly a laugh between them .,1
6b425f95-25fc-468b-a4e7-e2eb5b60bbaf,"The movie does n't think much of its characters , its protagonist , or of us .",1
5da291e5-da44-4daa-802f-1a93c4eaf4a0,Deuces Wild is an encyclopedia of cliches that shoplifts shamelessly from farewell-to-innocence movies like The Wanderers and A Bronx Tale without cribbing any of their intelligence .,1
218a1f48-4d55-4e8b-a14f-33d9e74608be,It becomes gimmicky instead of compelling .,1
3c7f82e0-201f-454d-8c89-04935de14642,And I expect much more from a talent as outstanding as director Bruce McCulloch .,2
0608117a-8f5e-459f-95f9-ff2b383e2c4a,Toward the end Sum of All Fears morphs into a mundane '70s disaster flick .,1
59098ee4-29e6-48af-b5ef-0655a408cc34,A rote exercise in both animation and storytelling .,1
f2395924-c1ee-45b9-862f-9e93de5dd4af,"It uses an old-time formula , it 's not terribly original and it 's rather messy -- but you just have to love the big , dumb , happy movie My Big Fat Greek Wedding .",3
c6664a8d-7314-4137-8248-5105d9b1d8d1,"A solid , spooky entertainment worthy of the price of a ticket .",3
04b1ceb4-0cd5-4017-98a3-c05931ab6808,"If it 's unnerving suspense you 're after -- you 'll find it with Ring , an indisputably spooky film ; with a screenplay to die for .",3
c56a728e-c23a-4bba-b2ec-092e29e4ac16,"For something as splendid-looking as this particular film , the viewer expects something special but instead gets ( sci-fi ) rehash .",1
d5ccc80b-8022-40f8-9e29-d88196167601,"Occasionally , in the course of reviewing art-house obscurities and slam-bam action flicks , a jaded critic smacks into something truly new .",3
ef81f153-0876-4fb7-bf84-b02f80d7bd89,A solid examination of the male midlife crisis .,3
cc6aed3f-4f4c-4c57-b10a-b304fa85d197,"This movie is so bad , that it 's almost worth seeing because it 's so bad .",1
fff0db2f-4fc6-460c-8881-fd9dff08b565,The only fun part of the movie is playing the obvious game .,1
7e752ffd-b9c3-41e0-8afe-79d67c82a36c,"Would be an unendurable viewing experience for this ultra-provincial New Yorker if 26-year-old Reese Witherspoon were not on hand to inject her pure fantasy character , Melanie Carmichael , with a massive infusion of old-fashioned Hollywood magic .",3
ba1e5c92-19e7-4222-b99a-72c6d4ef199b,Kiarostami has crafted a deceptively casual ode to children and managed to convey a tiny sense of hope .,3
4a04c584-ed5a-44f3-b423-f2f4690771df,"I was feeling this movie until it veered off too far into the Exxon zone , and left me behind at the station looking for a return ticket to realism .",1
e31988da-08a7-4f4e-96d3-36b096425985,"Although the subject matter may still be too close to recent national events , the film works - mostly due to its superior cast of characters .",3
d3e67a8a-d605-4ded-95eb-3451f6c39f1b,"Hey , Happy !",3
be48b59b-abf7-4fd7-8ec2-65bc75261d51,The action clichés just pile up .,1
86c4f420-ad20-42f8-bc4c-5d3aee5a7ca2,"If the real-life story is genuinely inspirational , the movie stirs us as well .",4
f1c6372e-e6d6-4501-b0dc-caa55fbfb1d2,Makes one thing abundantly clear .,3
4a5e1831-40d2-48f3-b165-b56df8ce252c,"It 's not a bad premise , just a bad movie .",0
26f641b9-e573-4069-8e1c-0705c51c8f77,"Good actors have a radar for juicy roles -- there 's a plethora of characters in this picture , and not one of them is flat .",3
9bb693c7-fa83-49e8-a8d7-6a1f447fa316,"The two leads , nearly perfect in their roles , bring a heart and reality that buoy the film , and at times , elevate it to a superior crime movie .",4
5787f993-be0c-4afe-8d61-9bd75c6331dd,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",3
a24b8a94-5be8-40e3-b7bd-4abc265328a3,Diane Lane works nothing short of a minor miracle in Unfaithful .,4
e59c0147-337d-4ed9-b2fc-5d6132aec981,Eight Legged Freaks wo n't join the pantheon of great monster\/science fiction flicks that we have come to love ...,1
bbb263ae-9839-4fd8-9c59-9eb9a9fe6f5b,A dazzling thing to behold -- as long as you 're wearing the somewhat cumbersome 3D goggles the theater provides .,3
612bdba0-5a8e-461f-99b0-1db6908ab33d,The actors are forced to grapple with hazy motivations that never come into focus .,1
908aeed8-745e-4ef4-9b90-2a57d4d40eed,"Road to Perdition does display greatness , and it 's worth seeing .",4
5b61aceb-5ccf-491e-858b-5082271ce9dc,What 's invigorating about it is that it does n't give a damn .,3
f15d8b95-79b4-4f68-ad4d-b4a002010746,"Bread , My Sweet has so many flaws it would be easy for critics to shred it .",0
49f93f5c-89d6-4efc-84c0-9cf2ca665219,It 's everything you do n't go to the movies for .,0
10ee38f0-db7d-46bb-b2c0-2308a9f27272,The actors try hard but come off too amateurish and awkward .,0
80cbe382-22ca-49cb-a9d5-4294b4d85e1b,Not too far below the gloss you can still feel director Denis Villeneuve 's beating heart and the fondness he has for his characters .,3
47d7d483-d466-4793-bb8b-678667c8d489,There can be no other explanation .,2
d635c449-f652-40a4-8a43-67b9c86955a1,Features one of the most affecting depictions of a love affair ever committed to film .,4
8b34c316-27eb-4db7-9e9f-a210f1792e84,A gripping documentary that reveals how deep the antagonism lies in war-torn Jerusalem .,3
f9569780-2cdf-48bb-a2ee-3bb772d99440,Like other great documentaries ... this goes after one truth ( the Ford administration 's complicity in tearing ` orphans ' from their mothers ) and stumbles upon others even more compelling .,2
f855b964-8711-4b8a-8a8a-79a61f25ffa2,Allen 's underestimated charm delivers more goodies than lumps of coal .,3
ee452fc7-9512-4f53-8132-0493990df960,The cast is spot on and the mood is laid back .,3
bda0dd4c-ff60-40d7-8afc-f14024e14bb6,Wait to see it then .,1
8e3668f6-3fd6-4fa1-9976-93168b7d7bc2,"After making several adaptations of other writers ' work , Armenian-Canadian director Atom Egoyan broached an original treatment of a deeply personal subject .",3
ff58fe1f-48fa-4342-8897-63cc1725028a,"This is a good movie in spurts , but when it does n't work , it 's at important times .",2
977bc5a3-426f-4d38-ab15-908950731889,A soulless jumble of ineptly assembled cliches and pabulum that plays like a 95-minute commercial for NBA properties .,1
8b5a9bbb-91ff-48b9-9d67-c6816dfab22e,The filmmaker 's heart is in the right place ...,2
08173f3e-e889-48b1-8b37-85cf57a7f7e8,"Well , it does go on forever .",1
2ac48032-1684-4c02-8de5-45fd16970f30,"little action , almost no suspense or believable tension , one-dimensional characters up the wazoo and sets that can only be described as sci-fi generic .",1
a9135656-4541-4ba5-8d50-81f1a0e429c4,I wonder what the reaction of Israelis will be to this supposedly evenhanded presentation .,2
7a8fdbd3-3218-4e5c-b966-69e55c453f11,There is something that is so meditative and lyrical about Babak Payami 's boldly quirky Iranian drama Secret Ballot ... a charming and evoking little ditty that manages to show the gentle and humane side of Middle Eastern world politics,3
4034a725-5197-4d0e-999f-604930a307ac,... hokey art house pretension .,1
a668106e-6dfd-47fe-8acc-1b43ca8e213c,"As the latest bid in the TV-to-movie franchise game , I Spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor .",1
8c2ae07a-7aa0-4d9a-b3dc-9e7e395c6c6b,I 've heard that the fans of the first Men in Black have come away hating the second one .,2
8bfafc03-a0b2-45fc-b6e2-27be79b08c29,A tasty slice of droll whimsy .,2
b28d07ff-8647-44c8-bf85-f43d676e50be,Press the delete key .,0
e2e797c9-2542-4921-8c9c-830f7813f96e,"The film did n't move me one way or the other , but it was an honest effort and if you want to see a flick about telemarketers this one will due .",2
e442ead9-769f-4efc-8f63-2c4854e89de9,The story and structure are well-honed .,3
06e597c7-39fa-444f-949c-27fc8549c285,"The movie is concocted and carried out by folks worthy of scorn , and the nicest thing I can say is that I ca n't remember a single name responsible for it .",0
b5cdf829-ad93-4752-80fa-ec30d83b44a8,"Offers much to enjoy ... and a lot to mull over in terms of love , loyalty and the nature of staying friends .",3
9db617d1-df07-4b6f-807f-f175d90407a6,"Plodding , poorly written , murky and weakly acted , the picture feels as if everyone making it lost their movie mojo .",0
afc5674e-ee2b-4013-97d4-06eaf521135b,Mr. Scorsese 's bravery and integrity in advancing this vision can hardly be underestimated .,3
dfd51917-b0c6-4df1-bedf-1a09b575bedc,Miller has crafted an intriguing story of maternal instincts and misguided acts of affection .,3
58fca3b2-a17f-4fa0-aab7-514bb01a33f5,Earnest and heartfelt but undernourished and plodding .,3
43e42dcf-82a5-4e62-b0f0-1c053df3415e,"It is most of the things Costner movies are known for ; it 's sanctimonious , self-righteous and so eager to earn our love that you want to slap it .",1
7e0a06a2-5926-4078-8e16-662790745419,"A funny , triumphant , and moving documentary .",4
a43d0806-bfd3-443e-b3ef-7a004c762cb3,More concerned with Sade 's ideas than with his actions .,2
ae6f39f7-e8dd-4173-a4c4-680a2ba6f12a,A fifty car pileup of cliches .,0
ca59bd99-923d-45f2-a411-576aee15b231,"Everytime you think Undercover Brother has run out of steam , it finds a new way to surprise and amuse .",3
6083c820-b8d1-4017-9eba-057d8d66d51f,Rodriguez ... was unable to reproduce the special spark between the characters that made the first film such a delight .,2
368cacbc-7c5a-4397-abfb-9e24d5cfa2a1,Like a less dizzily gorgeous companion to Mr. Wong 's In the Mood for Love -- very much a Hong Kong movie despite its mainland setting .,2
7e09859f-98cd-4fa2-ae32-05f192fe0228,It 's hard to imagine another director ever making his wife look so bad in a major movie .,0
c0d6d1e0-d794-4f87-b245-6cf59045d39c,A TV episode inflated past its natural length .,1
2917766c-a0a9-47d6-963e-5af7d406feeb,"A competent , unpretentious entertainment destined to fill the after-school slot at shopping mall theaters across the country .",3
5e2b8450-f3f7-49ca-bac4-dbc1e3aa6fc3,Basically a static series of semi-improvised ( and semi-coherent ) raps between the stars .,1
f9b63b1e-a0b6-41a1-878f-1ecf80f50d8f,A dramatic comedy as pleasantly dishonest and pat as any Hollywood fluff .,1
4b747916-f000-4836-90ac-0ba837e7462f,Disturbingly superficial in its approach to the material .,0
3f2789c2-2bf9-4442-9feb-ec9344e933f2,A poignant comedy that offers food for thought .,4
994859c8-0ef8-4382-bf5e-f4a732fb6398,Woody Allen used to ridicule movies like Hollywood Ending .,1
0b803516-ede6-48d0-b56c-de5399a2c689,The movie succumbs to being nothing more than a formulaic chase in the dark .,1
4a1d1793-cd31-464c-aa1a-f4c268524d46,"Could have been crisper and punchier , but it 's likely to please audiences who like movies that demand four hankies .",3
b4e8fd36-4ede-4958-af6c-58c13f5936a5,Anthony Hopkins ?,2
777a8f9e-f7e0-400e-a862-c128c6b6eb85,The director has injected self-consciousness into the proceedings at every turn .,2
b46194f2-df13-48e9-b544-81fa2b52b9cc,Auto Focus is not your standard Hollywood bio-pic .,2
679a677d-a0bb-4468-9d07-ffff95f98e86,"Seeing as the film lacks momentum and its position remains mostly undeterminable , the director 's experiment is a successful one .",3
c25d495d-48c5-4878-846b-0a6c4b655525,"Beers , who , when she 's given the right lines , can charm the paint off the wall ... ( but ) the script goes wrong at several key junctures .",2
0b029f8b-14e0-4bc3-a19c-0831d4986ad4,Girls gone wild and gone civil again,2
b0ffbc2a-d2d1-44ba-95fd-11a6817003b3,"A stylish but steady , and ultimately very satisfying , piece of character-driven storytelling .",4
55a6eca2-9fd4-4fd6-a81d-13d5466a0d48,A well acted and well intentioned snoozer .,1
49035eb7-58b9-4ef9-b800-b43e076b33d1,"Anyone who wants to start writing screenplays can just follow the same blueprint from hundreds of other films , sell it to the highest bidder and walk away without anyone truly knowing your identity .",1
587a6b1e-28fe-4b92-9b58-9172a3d9bc61,"An effectively creepy , fear-inducing ( not fear-reducing ) film from Japanese director Hideo Nakata , who takes the superstitious curse on chain letters and actually applies it .",4
e90a55ff-4aed-48d1-a7fd-146065989251,"A big , loud , bang-the-drum bore .",1
6edc16ab-430c-4b0e-8f39-82db07dd03e7,"Aspires to the cracked lunacy of The Adventures of Buckaroo Banzai , but thanks to an astonishingly witless script ends up more like The Adventures of Ford Fairlane .",1
21665ce6-b792-4132-b2f6-73beb0d7ba76,"Shiner can certainly go the distance , but is n't world championship material",3
776c9e28-6dfd-4856-89c7-e3352f9a4c0e,Brings awareness to an issue often overlooked -- women 's depression .,2
180a74ae-b548-4cb8-8ad5-f7e4898a6076,Hopkins .,2
8f8a0c76-0639-4f36-9890-4f5693bdff22,"It does n't believe in itself , it has no sense of humor ... it 's just plain bored .",0
11ae7612-f57d-467f-90b2-54ae37dc23cf,"As the Mediterranean sparkles , ` Swept Away ' sinks .",1
09145649-237f-4a41-b9b0-99b71373e9f3,Consummate actor Barry has done excellent work here .,4
35f5064a-bb83-44a2-920f-405cfd26a9ec,"Is anyone else out there getting tired of the whole slo-mo , double-pistoled , ballistic-pyrotechnic Hong Kong action aesthetic ?",1
1948d49d-afec-4ac4-afd9-4ce52da5378e,"This is not a classical dramatic animated feature , nor a hip , contemporary , in-jokey one .",1
549415b2-e0d3-40ac-85f7-b72ff785e30a,... hopefully it 'll be at the dollar theatres by the time Christmas rolls around .,2
de2d0aee-2597-4c86-a572-d20118cfd558,Puts to rest any thought that the German film industry can not make a delightful comedy centering on food .,4
c3652de9-7882-413d-8510-ebc19bebbe58,The rare Imax movie that you 'll wish was longer than an hour .,3
9cab5706-3460-422b-a7c1-a4409e1dc3e4,"Pacino is brilliant as the sleep-deprived Dormer , his increasing weariness as much existential as it is physical .",4
80a52831-b4a4-429c-98a2-032cbea52dd9,Indifferently implausible popcorn programmer of a movie .,1
4888ed48-3b7d-4215-8dd3-84a69a096b00,"Perhaps a better celebration of these unfairly dismissed heroes would be a film that is n't this painfully forced , false and fabricated .",1
d66b8ff7-5ef0-4d6b-9b0c-e725d8f745a4,"Both Garcia and Jagger turn in perfectly executed and wonderfully sympathetic characters , who are alternately touching and funny .",3
e5bc54c4-0b26-41cd-b43d-445cb652d4c3,Bogdanich is unashamedly pro-Serbian and makes little attempt to give voice to the other side .,1
a157e449-1715-4096-a4f3-619b4456da1a,Bad beyond belief and ridiculous beyond description .,0
b03fe6dd-070f-469a-8ba0-e2eba811e20e,"A minor work yet there 's no denying the potency of Miller 's strange , fleeting brew of hopeful perseverance and hopeless closure .",2
37b2d612-0112-4172-94f6-f7f7efd10708,There is greatness here .,4
8fc54f41-dbc0-4c8d-bf95-5d4288e6f040,"Benigni presents himself as the boy puppet Pinocchio , complete with receding hairline , weathered countenance and American Breckin Meyer 's ridiculously inappropriate Valley Boy voice .",2
c9975076-dc13-479a-be16-2a7ed1cb4382,The sword fighting is well done and Auteuil is a goofy pleasure .,3
868bb73e-7b89-4660-90f2-8dc0eb9859a7,Perhaps the most annoying thing about Who Is Cletis Tout ?,2
0b219c49-2f94-4e96-b4b2-e12621e334b1,"In exactly 89 minutes , most of which passed as slowly as if I 'd been sitting naked on an igloo , Formula 51 sank from quirky to jerky to utter turkey .",0
eb77d4f6-2a31-4eaf-a63e-3118939ed295,"There are touching moments in Etoiles , but for the most part this is a dull , dour documentary on what ought to be a joyful or at least fascinating subject .",1
b45872c9-0fe2-4088-b6fc-43c13096bad2,"A real audience-pleaser that will strike a chord with anyone who 's ever waited in a doctor 's office , emergency room , hospital bed or insurance company office .",3
1fc72386-0a73-4063-9af1-4ce46f2bf541,So refreshingly incisive is Grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the Hugh factor .,3
890f8f69-f4c3-49dd-86f9-bfd92ed596d8,The film is like a series of beginnings and middles that never take off .,0
6d27a23a-d5c8-497a-b496-7828170aadc8,"The fascination comes in the power of the Huston performance , which seems so larger than life and yet so fragile , and in the way the Ivan character accepts the news of his illness so quickly but still finds himself unable to react .",3
e03d4ec7-6666-4e18-b8df-0c9e59cdeb52,A cheerful enough but imminently forgettable rip-off of ( Besson 's ) earlier work .,2
db7fb8a8-8817-4216-a2ef-5d61bc925db6,I spied with my little eye ... a mediocre collection of cookie-cutter action scenes and occasionally inspired dialogue bits,1
8cc302e4-214e-48df-871e-dc16892bff2c,"The film feels uncomfortably real , its language and locations bearing the unmistakable stamp of authority .",3
96c6914d-5a1f-4163-85e8-266814d74c88,"Nonchalantly freaky and uncommonly pleasurable , Warm Water may well be the year 's best and most unpredictable comedy .",4
fc5c7bc3-aec2-49d4-9f73-de95ace0449d,What a vast enterprise has been marshaled in the service of such a minute idea .,2
f75ab935-5f83-43ef-9875-87077c159370,"At 90 minutes this movie is short , but it feels much longer .",1
49826be4-6521-4345-b299-d042760c8d52,I felt trapped and with no obvious escape for the entire 100 minutes .,1
0b8e9225-a1e0-4179-8e76-c864ac38aa55,All prints of this film should be sent to and buried on Pluto .,2
0ab52cb8-8d2c-4c9c-a454-3124f9492acd,Barely gets off the ground .,2
5c2492fe-d5f3-445c-834a-91d5ef3e924a,"Aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better .",3
999a78a1-b8e7-4902-9ffd-396dd92fefd1,Do n't wait to see this terrific film with your kids -- if you do n't have kids borrow some .,3
d5ddf10c-59e0-4e87-9374-5bd077f84e43,"... generically , forgettably pleasant from start to finish .",2
78e526d7-31a2-4bda-9741-a65f053293e3,It confirms Fincher 's status as a film maker who artfully bends technical know-how to the service of psychological insight .,4
4b0bff86-082e-4f75-b630-a1f6b989af3b,Beautiful to watch and holds a certain charm .,4
c3e41dd4-e7de-4700-855e-8ec3a6488fd5,Mocking kung fu pictures when they were a staple of exploitation theater programming was witty .,2
c7e61b71-5373-496d-8978-6170159c20ef,"Although German cooking does not come readily to mind when considering the world 's best cuisine , Mostly Martha could make Deutchland a popular destination for hungry tourists .",3
4cfd2e40-2062-4c35-85ff-46ec739e7e20,The ill-conceived modern-day ending falls flat where it should deliver a moral punch .,1
61997aa8-eb17-4442-bdc2-aa7d2ecc6fbb,"A cartoon that 's truly cinematic in scope , and a story that 's compelling and heartfelt -- even if the heart belongs to a big , four-legged herbivore .",3
7cc9aaad-701c-4e0a-8edf-0c72f4625739,For dance completists only .,0
8d0813bd-0071-4eac-ace4-0912e92287dd,"As Bundy , Michael Reilly Burke ( Octopus 2 : River of Fear ) has just the right amount of charisma and menace .",3
e72d3f76-6b67-43a7-b6a0-2925c06c1111,Pretty good little movie .,3
3517c400-555d-437a-b4df-e8266a5f5b6d,"An elegant , exquisitely modulated psychological thriller .",4
4f0e70e9-67cf-4f01-8b62-5c535879337a,"Laughably , irredeemably awful .",0
e8186585-ba90-44a5-883f-0ffc71eb95a2,"( Johnnie To and Wai Ka Fai are ) sure to find an enthusiastic audience among American action-adventure buffs , but the film 's interests may be too narrow to attract crossover viewers .",1
05b00446-eb1f-49f0-9fad-5129a9a5c683,"Sets animation back 30 years , musicals back 40 years and Judaism back at least 50 .",0
3dd50d0f-61b8-47dc-bdcb-a1f7ef9b4293,"Bogs down badly as we absorb Jia 's moody , bad-boy behavior which he portrays himself in a one-note performance .",2
866d9060-5f63-4b1b-93c7-781dc1645efb,An incredibly narrow in-joke targeted to the tiniest segment of an already obscure demographic .,1
